algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
NF,falkenauer_u120,1000,0,364,304,1.197368,13,303.60999999999984
FF,falkenauer_u120,1000,0,313,304,1.029605,237,303.60999999999984
BF,falkenauer_u120,1000,0,314,304,1.032895,431,303.60999999999984
FFD,falkenauer_u120,1000,0,308,304,1.013158,367,303.60999999999984
BFD,falkenauer_u120,1000,0,308,304,1.013158,481,303.60999999999984
NF,falkenauer_u120,1000,1,348,293,1.187713,11,292.5099999999998
FF,falkenauer_u120,1000,1,303,293,1.034130,281,292.5099999999998
BF,falkenauer_u120,1000,1,303,293,1.034130,395,292.5099999999998
FFD,falkenauer_u120,1000,1,297,293,1.013652,408,292.5099999999998
BFD,falkenauer_u120,1000,1,297,293,1.013652,877,292.5099999999998
NF,falkenauer_u120,1000,2,349,295,1.183051,14,294.16000000000014
FF,falkenauer_u120,1000,2,304,295,1.030508,291,294.16000000000014
BF,falkenauer_u120,1000,2,303,295,1.027119,397,294.16000000000014
FFD,falkenauer_u120,1000,2,299,295,1.013559,365,294.16000000000014
BFD,falkenauer_u120,1000,2,299,295,1.013559,734,294.16000000000014
NF,falkenauer_u120,1000,3,363,305,1.190164,18,304.2500000000001
FF,falkenauer_u120,1000,3,315,305,1.032787,370,304.2500000000001
BF,falkenauer_u120,1000,3,314,305,1.029508,609,304.2500000000001
FFD,falkenauer_u120,1000,3,309,305,1.013115,513,304.2500000000001
BFD,falkenauer_u120,1000,3,309,305,1.013115,910,304.2500000000001
NF,falkenauer_u120,1000,4,360,299,1.204013,18,298.9399999999999
FF,falkenauer_u120,1000,4,310,299,1.036789,419,298.9399999999999
BF,falkenauer_u120,1000,4,309,299,1.033445,641,298.9399999999999
FFD,falkenauer_u120,1000,4,304,299,1.016722,475,298.9399999999999
BFD,falkenauer_u120,1000,4,304,299,1.016722,875,298.9399999999999
NF,falkenauer_u120,1000,5,364,302,1.205298,18,301.71
FF,falkenauer_u120,1000,5,313,302,1.036424,361,301.71
BF,falkenauer_u120,1000,5,312,302,1.033113,658,301.71
FFD,falkenauer_u120,1000,5,307,302,1.016556,470,301.71
BFD,falkenauer_u120,1000,5,307,302,1.016556,918,301.71
NF,falkenauer_u120,1000,6,359,300,1.196667,18,299.47000000000014
FF,falkenauer_u120,1000,6,312,300,1.040000,404,299.47000000000014
BF,falkenauer_u120,1000,6,310,300,1.033333,477,299.47000000000014
FFD,falkenauer_u120,1000,6,304,300,1.013333,357,299.47000000000014
BFD,falkenauer_u120,1000,6,304,300,1.013333,550,299.47000000000014
NF,falkenauer_u120,1000,7,352,296,1.189189,13,295.11000000000047
FF,falkenauer_u120,1000,7,305,296,1.030405,259,295.11000000000047
BF,falkenauer_u120,1000,7,306,296,1.033784,409,295.11000000000047
FFD,falkenauer_u120,1000,7,300,296,1.013514,373,295.11000000000047
BFD,falkenauer_u120,1000,7,300,296,1.013514,554,295.11000000000047
NF,falkenauer_u120,1000,8,359,300,1.196667,10,299.07
FF,falkenauer_u120,1000,8,309,300,1.030000,264,299.07
BF,falkenauer_u120,1000,8,308,300,1.026667,458,299.07
FFD,falkenauer_u120,1000,8,304,300,1.013333,390,299.07
BFD,falkenauer_u120,1000,8,304,300,1.013333,629,299.07
NF,falkenauer_u120,1000,9,357,299,1.193980,15,298.97
FF,falkenauer_u120,1000,9,310,299,1.036789,305,298.97
BF,falkenauer_u120,1000,9,310,299,1.036789,475,298.97
FFD,falkenauer_u120,1000,9,305,299,1.020067,403,298.97
BFD,falkenauer_u120,1000,9,305,299,1.020067,580,298.97
NF,falkenauer_u120,16000,0,5750,4802,1.197418,356,4801.6999999998625
FF,falkenauer_u120,16000,0,4955,4802,1.031862,61588,4801.6999999998625
BF,falkenauer_u120,16000,0,4947,4802,1.030196,129676,4801.6999999998625
FFD,falkenauer_u120,16000,0,4872,4802,1.014577,82454,4801.6999999998625
BFD,falkenauer_u120,16000,0,4872,4802,1.014577,127229,4801.6999999998625
NF,falkenauer_u120,16000,1,5757,4813,1.196135,283,4812.1099999998805
FF,falkenauer_u120,16000,1,4963,4813,1.031166,59225,4812.1099999998805
BF,falkenauer_u120,16000,1,4961,4813,1.030750,95581,4812.1099999998805
FFD,falkenauer_u120,16000,1,4881,4813,1.014128,103635,4812.1099999998805
BFD,falkenauer_u120,16000,1,4881,4813,1.014128,140495,4812.1099999998805
NF,falkenauer_u120,16000,2,5716,4781,1.195566,241,4780.809999999895
FF,falkenauer_u120,16000,2,4933,4781,1.031793,77119,4780.809999999895
BF,falkenauer_u120,16000,2,4931,4781,1.031374,103734,4780.809999999895
FFD,falkenauer_u120,16000,2,4850,4781,1.014432,75512,4780.809999999895
BFD,falkenauer_u120,16000,2,4850,4781,1.014432,187557,4780.809999999895
NF,falkenauer_u120,16000,3,5751,4802,1.197626,238,4801.139999999885
FF,falkenauer_u120,16000,3,4952,4802,1.031237,69118,4801.139999999885
BF,falkenauer_u120,16000,3,4946,4802,1.029988,95004,4801.139999999885
FFD,falkenauer_u120,16000,3,4870,4802,1.014161,66478,4801.139999999885
BFD,falkenauer_u120,16000,3,4870,4802,1.014161,158734,4801.139999999885
NF,falkenauer_u120,16000,4,5711,4782,1.194270,240,4781.999999999847
FF,falkenauer_u120,16000,4,4933,4782,1.031577,70824,4781.999999999847
BF,falkenauer_u120,16000,4,4933,4782,1.031577,135857,4781.999999999847
FFD,falkenauer_u120,16000,4,4852,4782,1.014638,79483,4781.999999999847
BFD,falkenauer_u120,16000,4,4852,4782,1.014638,169917,4781.999999999847
NF,falkenauer_u120,16000,5,5777,4817,1.199294,190,4816.619999999899
FF,falkenauer_u120,16000,5,4968,4817,1.031347,104379,4816.619999999899
BF,falkenauer_u120,16000,5,4963,4817,1.030309,136670,4816.619999999899
FFD,falkenauer_u120,16000,5,4886,4817,1.014324,70878,4816.619999999899
BFD,falkenauer_u120,16000,5,4886,4817,1.014324,135444,4816.619999999899
NF,falkenauer_u120,16000,6,5733,4794,1.195870,268,4793.489999999897
FF,falkenauer_u120,16000,6,4945,4794,1.031498,120079,4793.489999999897
BF,falkenauer_u120,16000,6,4939,4794,1.030246,102001,4793.489999999897
FFD,falkenauer_u120,16000,6,4862,4794,1.014184,66017,4793.489999999897
BFD,falkenauer_u120,16000,6,4862,4794,1.014184,172123,4793.489999999897
NF,falkenauer_u120,16000,7,5780,4812,1.201164,314,4811.779999999877
FF,falkenauer_u120,16000,7,4963,4812,1.031380,59121,4811.779999999877
BF,falkenauer_u120,16000,7,4959,4812,1.030549,103759,4811.779999999877
FFD,falkenauer_u120,16000,7,4882,4812,1.014547,76753,4811.779999999877
BFD,falkenauer_u120,16000,7,4882,4812,1.014547,203416,4811.779999999877
NF,falkenauer_u120,16000,8,5780,4815,1.200415,199,4814.419999999904
FF,falkenauer_u120,16000,8,4966,4815,1.031360,61207,4814.419999999904
BF,falkenauer_u120,16000,8,4965,4815,1.031153,182127,4814.419999999904
FFD,falkenauer_u120,16000,8,4885,4815,1.014538,105680,4814.419999999904
BFD,falkenauer_u120,16000,8,4885,4815,1.014538,148630,4814.419999999904
NF,falkenauer_u120,16000,9,5785,4818,1.200706,203,4817.849999999859
FF,falkenauer_u120,16000,9,4971,4818,1.031756,76274,4817.849999999859
BF,falkenauer_u120,16000,9,4967,4818,1.030926,137999,4817.849999999859
FFD,falkenauer_u120,16000,9,4889,4818,1.014736,79656,4817.849999999859
BFD,falkenauer_u120,16000,9,4889,4818,1.014736,121356,4817.849999999859
NF,falkenauer_u120,2000,0,730,605,1.206612,26,604.910000000001
FF,falkenauer_u120,2000,0,625,605,1.033058,1030,604.910000000001
BF,falkenauer_u120,2000,0,626,605,1.034711,1561,604.910000000001
FFD,falkenauer_u120,2000,0,614,605,1.014876,1246,604.910000000001
BFD,falkenauer_u120,2000,0,614,605,1.014876,2355,604.910000000001
NF,falkenauer_u120,2000,1,722,604,1.195364,23,603.6900000000009
FF,falkenauer_u120,2000,1,622,604,1.029801,964,603.6900000000009
BF,falkenauer_u120,2000,1,624,604,1.033113,1492,603.6900000000009
FFD,falkenauer_u120,2000,1,612,604,1.013245,1382,603.6900000000009
BFD,falkenauer_u120,2000,1,612,604,1.013245,2762,603.6900000000009
NF,falkenauer_u120,2000,2,720,597,1.206030,32,596.99
FF,falkenauer_u120,2000,2,617,597,1.033501,1511,596.99
BF,falkenauer_u120,2000,2,616,597,1.031826,1506,596.99
FFD,falkenauer_u120,2000,2,606,597,1.015075,1129,596.99
BFD,falkenauer_u120,2000,2,606,597,1.015075,2426,596.99
NF,falkenauer_u120,2000,3,719,602,1.194352,47,601.6500000000024
FF,falkenauer_u120,2000,3,624,602,1.036545,1183,601.6500000000024
BF,falkenauer_u120,2000,3,623,602,1.034884,1729,601.6500000000024
FFD,falkenauer_u120,2000,3,611,602,1.014950,1315,601.6500000000024
BFD,falkenauer_u120,2000,3,611,602,1.014950,2753,601.6500000000024
NF,falkenauer_u120,2000,4,717,603,1.189055,30,602.3000000000018
FF,falkenauer_u120,2000,4,622,603,1.031509,1214,602.3000000000018
BF,falkenauer_u120,2000,4,621,603,1.029851,2024,602.3000000000018
FFD,falkenauer_u120,2000,4,611,603,1.013267,1413,602.3000000000018
BFD,falkenauer_u120,2000,4,611,603,1.013267,3753,602.3000000000018
NF,falkenauer_u120,2000,5,712,594,1.198653,41,593.990000000001
FF,falkenauer_u120,2000,5,614,594,1.033670,1587,593.990000000001
BF,falkenauer_u120,2000,5,613,594,1.031987,2724,593.990000000001
FFD,falkenauer_u120,2000,5,603,594,1.015152,1866,593.990000000001
BFD,falkenauer_u120,2000,5,603,594,1.015152,2501,593.990000000001
NF,falkenauer_u120,2000,6,707,592,1.194257,29,591.430000000002
FF,falkenauer_u120,2000,6,612,592,1.033784,1192,591.430000000002
BF,falkenauer_u120,2000,6,612,592,1.033784,3414,591.430000000002
FFD,falkenauer_u120,2000,6,600,592,1.013514,2287,591.430000000002
BFD,falkenauer_u120,2000,6,600,592,1.013514,9112,591.430000000002
NF,falkenauer_u120,2000,7,729,606,1.202970,38,605.5100000000019
FF,falkenauer_u120,2000,7,626,606,1.033003,1604,605.5100000000019
BF,falkenauer_u120,2000,7,626,606,1.033003,2798,605.5100000000019
FFD,falkenauer_u120,2000,7,615,606,1.014851,1903,605.5100000000019
BFD,falkenauer_u120,2000,7,615,606,1.014851,3521,605.5100000000019
NF,falkenauer_u120,2000,8,716,602,1.189369,48,601.1300000000011
FF,falkenauer_u120,2000,8,621,602,1.031561,2658,601.1300000000011
BF,falkenauer_u120,2000,8,619,602,1.028239,5759,601.1300000000011
FFD,falkenauer_u120,2000,8,610,602,1.013289,1798,601.1300000000011
BFD,falkenauer_u120,2000,8,610,602,1.013289,2569,601.1300000000011
NF,falkenauer_u120,2000,9,705,588,1.198980,32,587.8300000000027
FF,falkenauer_u120,2000,9,607,588,1.032313,2616,587.8300000000027
BF,falkenauer_u120,2000,9,607,588,1.032313,4431,587.8300000000027
FFD,falkenauer_u120,2000,9,597,588,1.015306,1592,587.8300000000027
BFD,falkenauer_u120,2000,9,597,588,1.015306,2344,587.8300000000027
NF,falkenauer_u120,4000,0,1439,1201,1.198168,93,1200.7600000000052
FF,falkenauer_u120,4000,0,1239,1201,1.031640,10394,1200.7600000000052
BF,falkenauer_u120,4000,0,1238,1201,1.030808,6686,1200.7600000000052
FFD,falkenauer_u120,4000,0,1219,1201,1.014988,12444,1200.7600000000052
BFD,falkenauer_u120,4000,0,1219,1201,1.014988,17608,1200.7600000000052
NF,falkenauer_u120,4000,1,1437,1201,1.196503,82,1200.500000000013
FF,falkenauer_u120,4000,1,1241,1201,1.033306,7770,1200.500000000013
BF,falkenauer_u120,4000,1,1239,1201,1.031640,10063,1200.500000000013
FFD,falkenauer_u120,4000,1,1219,1201,1.014988,5627,1200.500000000013
BFD,falkenauer_u120,4000,1,1219,1201,1.014988,10965,1200.500000000013
NF,falkenauer_u120,4000,2,1434,1203,1.192020,69,1202.3300000000115
FF,falkenauer_u120,4000,2,1243,1203,1.033250,4458,1202.3300000000115
BF,falkenauer_u120,4000,2,1240,1203,1.030756,7870,1202.3300000000115
FFD,falkenauer_u120,4000,2,1219,1203,1.013300,7701,1202.3300000000115
BFD,falkenauer_u120,4000,2,1219,1203,1.013300,14936,1202.3300000000115
NF,falkenauer_u120,4000,3,1424,1192,1.194631,84,1191.0600000000068
FF,falkenauer_u120,4000,3,1230,1192,1.031879,5020,1191.0600000000068
BF,falkenauer_u120,4000,3,1228,1192,1.030201,6447,1191.0600000000068
FFD,falkenauer_u120,4000,3,1208,1192,1.013423,5104,1191.0600000000068
BFD,falkenauer_u120,4000,3,1208,1192,1.013423,7816,1191.0600000000068
NF,falkenauer_u120,4000,4,1439,1201,1.198168,62,1200.640000000012
FF,falkenauer_u120,4000,4,1239,1201,1.031640,3822,1200.640000000012
BF,falkenauer_u120,4000,4,1240,1201,1.032473,7086,1200.640000000012
FFD,falkenauer_u120,4000,4,1218,1201,1.014155,5014,1200.640000000012
BFD,falkenauer_u120,4000,4,1218,1201,1.014155,8441,1200.640000000012
NF,falkenauer_u120,4000,5,1439,1203,1.196176,51,1202.5900000000088
FF,falkenauer_u120,4000,5,1242,1203,1.032419,4111,1202.5900000000088
BF,falkenauer_u120,4000,5,1239,1203,1.029925,6050,1202.5900000000088
FFD,falkenauer_u120,4000,5,1221,1203,1.014963,5014,1202.5900000000088
BFD,falkenauer_u120,4000,5,1221,1203,1.014963,8481,1202.5900000000088
NF,falkenauer_u120,4000,6,1428,1201,1.189009,49,1200.8400000000101
FF,falkenauer_u120,4000,6,1240,1201,1.032473,3913,1200.8400000000101
BF,falkenauer_u120,4000,6,1239,1201,1.031640,6353,1200.8400000000101
FFD,falkenauer_u120,4000,6,1219,1201,1.014988,4385,1200.8400000000101
BFD,falkenauer_u120,4000,6,1219,1201,1.014988,8052,1200.8400000000101
NF,falkenauer_u120,4000,7,1427,1187,1.202190,45,1186.9200000000124
FF,falkenauer_u120,4000,7,1226,1187,1.032856,4037,1186.9200000000124
BF,falkenauer_u120,4000,7,1226,1187,1.032856,5763,1186.9200000000124
FFD,falkenauer_u120,4000,7,1205,1187,1.015164,4593,1186.9200000000124
BFD,falkenauer_u120,4000,7,1205,1187,1.015164,8093,1186.9200000000124
NF,falkenauer_u120,4000,8,1427,1192,1.197148,52,1191.5200000000075
FF,falkenauer_u120,4000,8,1229,1192,1.031040,3920,1191.5200000000075
BF,falkenauer_u120,4000,8,1228,1192,1.030201,5517,1191.5200000000075
FFD,falkenauer_u120,4000,8,1209,1192,1.014262,5109,1191.5200000000075
BFD,falkenauer_u120,4000,8,1209,1192,1.014262,8062,1191.5200000000075
NF,falkenauer_u120,4000,9,1458,1218,1.197044,43,1217.7000000000105
FF,falkenauer_u120,4000,9,1257,1218,1.032020,3969,1217.7000000000105
BF,falkenauer_u120,4000,9,1257,1218,1.032020,5744,1217.7000000000105
FFD,falkenauer_u120,4000,9,1237,1218,1.015599,4457,1217.7000000000105
BFD,falkenauer_u120,4000,9,1237,1218,1.015599,7416,1217.7000000000105
NF,falkenauer_u120,8000,0,2898,2420,1.197521,89,2419.280000000013
FF,falkenauer_u120,8000,0,2498,2420,1.032231,14934,2419.280000000013
BF,falkenauer_u120,8000,0,2494,2420,1.030579,23865,2419.280000000013
FFD,falkenauer_u120,8000,0,2456,2420,1.014876,19689,2419.280000000013
BFD,falkenauer_u120,8000,0,2456,2420,1.014876,26566,2419.280000000013
NF,falkenauer_u120,8000,1,2857,2393,1.193899,78,2392.7500000000055
FF,falkenauer_u120,8000,1,2469,2393,1.031759,12292,2392.7500000000055
BF,falkenauer_u120,8000,1,2469,2393,1.031759,20577,2392.7500000000055
FFD,falkenauer_u120,8000,1,2428,2393,1.014626,15726,2392.7500000000055
BFD,falkenauer_u120,8000,1,2428,2393,1.014626,25671,2392.7500000000055
NF,falkenauer_u120,8000,2,2887,2410,1.197925,70,2409.0800000000177
FF,falkenauer_u120,8000,2,2486,2410,1.031535,22109,2409.0800000000177
BF,falkenauer_u120,8000,2,2481,2410,1.029461,31001,2409.0800000000177
FFD,falkenauer_u120,8000,2,2444,2410,1.014108,23984,2409.0800000000177
BFD,falkenauer_u120,8000,2,2444,2410,1.014108,26610,2409.0800000000177
NF,falkenauer_u120,8000,3,2863,2389,1.198409,86,2388.480000000032
FF,falkenauer_u120,8000,3,2467,2389,1.032650,19628,2388.480000000032
BF,falkenauer_u120,8000,3,2462,2389,1.030557,39113,2388.480000000032
FFD,falkenauer_u120,8000,3,2422,2389,1.013813,32530,2388.480000000032
BFD,falkenauer_u120,8000,3,2422,2389,1.013813,57620,2388.480000000032
NF,falkenauer_u120,8000,4,2867,2396,1.196578,117,2395.4000000000156
FF,falkenauer_u120,8000,4,2470,2396,1.030885,17903,2395.4000000000156
BF,falkenauer_u120,8000,4,2469,2396,1.030467,34743,2395.4000000000156
FFD,falkenauer_u120,8000,4,2429,2396,1.013773,23202,2395.4000000000156
BFD,falkenauer_u120,8000,4,2429,2396,1.013773,34980,2395.4000000000156
NF,falkenauer_u120,8000,5,2869,2390,1.200418,108,2389.2300000000237
FF,falkenauer_u120,8000,5,2471,2390,1.033891,18626,2389.2300000000237
BF,falkenauer_u120,8000,5,2465,2390,1.031381,27655,2389.2300000000237
FFD,falkenauer_u120,8000,5,2425,2390,1.014644,20878,2389.2300000000237
BFD,falkenauer_u120,8000,5,2425,2390,1.014644,31484,2389.2300000000237
NF,falkenauer_u120,8000,6,2862,2392,1.196488,101,2391.450000000019
FF,falkenauer_u120,8000,6,2464,2392,1.030100,15719,2391.450000000019
BF,falkenauer_u120,8000,6,2465,2392,1.030518,26137,2391.450000000019
FFD,falkenauer_u120,8000,6,2425,2392,1.013796,18530,2391.450000000019
BFD,falkenauer_u120,8000,6,2425,2392,1.013796,31728,2391.450000000019
NF,falkenauer_u120,8000,7,2861,2389,1.197572,89,2388.100000000017
FF,falkenauer_u120,8000,7,2462,2389,1.030557,13871,2388.100000000017
BF,falkenauer_u120,8000,7,2458,2389,1.028882,21707,2388.100000000017
FFD,falkenauer_u120,8000,7,2423,2389,1.014232,19892,2388.100000000017
BFD,falkenauer_u120,8000,7,2423,2389,1.014232,39661,2388.100000000017
NF,falkenauer_u120,8000,8,2884,2409,1.197177,144,2408.4100000000212
FF,falkenauer_u120,8000,8,2482,2409,1.030303,24622,2408.4100000000212
BF,falkenauer_u120,8000,8,2480,2409,1.029473,33914,2408.4100000000212
FFD,falkenauer_u120,8000,8,2444,2409,1.014529,26654,2408.4100000000212
BFD,falkenauer_u120,8000,8,2444,2409,1.014529,31354,2408.4100000000212
NF,falkenauer_u120,8000,9,2857,2386,1.197402,125,2385.6600000000194
FF,falkenauer_u120,8000,9,2463,2386,1.032272,27128,2385.6600000000194
BF,falkenauer_u120,8000,9,2461,2386,1.031433,36094,2385.6600000000194
FFD,falkenauer_u120,8000,9,2421,2386,1.014669,20916,2385.6600000000194
BFD,falkenauer_u120,8000,9,2421,2386,1.014669,38613,2385.6600000000194
NF,tres_particao,1000,0,467,382,1.222513,12,381.6899999999993
FF,tres_particao,1000,0,432,382,1.130890,433,381.6899999999993
BF,tres_particao,1000,0,432,382,1.130890,599,381.6899999999993
FFD,tres_particao,1000,0,422,382,1.104712,467,381.6899999999993
BFD,tres_particao,1000,0,422,382,1.104712,681,381.6899999999993
NF,tres_particao,1000,1,465,378,1.230159,11,377.60999999999996
FF,tres_particao,1000,1,428,378,1.132275,383,377.60999999999996
BF,tres_particao,1000,1,428,378,1.132275,607,377.60999999999996
FFD,tres_particao,1000,1,417,378,1.103175,523,377.60999999999996
BFD,tres_particao,1000,1,417,378,1.103175,698,377.60999999999996
NF,tres_particao,1000,2,473,381,1.241470,15,380.21999999999974
FF,tres_particao,1000,2,433,381,1.136483,392,380.21999999999974
BF,tres_particao,1000,2,433,381,1.136483,628,380.21999999999974
FFD,tres_particao,1000,2,423,381,1.110236,505,380.21999999999974
BFD,tres_particao,1000,2,423,381,1.110236,759,380.21999999999974
NF,tres_particao,1000,3,475,384,1.236979,10,383.40000000000015
FF,tres_particao,1000,3,439,384,1.143229,360,383.40000000000015
BF,tres_particao,1000,3,436,384,1.135417,541,383.40000000000015
FFD,tres_particao,1000,3,426,384,1.109375,465,383.40000000000015
BFD,tres_particao,1000,3,426,384,1.109375,636,383.40000000000015
NF,tres_particao,1000,4,473,383,1.234987,10,382.3200000000001
FF,tres_particao,1000,4,434,383,1.133159,399,382.3200000000001
BF,tres_particao,1000,4,434,383,1.133159,541,382.3200000000001
FFD,tres_particao,1000,4,422,383,1.101828,446,382.3200000000001
BFD,tres_particao,1000,4,422,383,1.101828,619,382.3200000000001
NF,tres_particao,1000,5,465,380,1.223684,10,379.3499999999996
FF,tres_particao,1000,5,429,380,1.128947,369,379.3499999999996
BF,tres_particao,1000,5,430,380,1.131579,576,379.3499999999996
FFD,tres_particao,1000,5,420,380,1.105263,422,379.3499999999996
BFD,tres_particao,1000,5,420,380,1.105263,644,379.3499999999996
NF,tres_particao,1000,6,469,381,1.230971,10,380.2900000000001
FF,tres_particao,1000,6,432,381,1.133858,380,380.2900000000001
BF,tres_particao,1000,6,432,381,1.133858,631,380.2900000000001
FFD,tres_particao,1000,6,422,381,1.107612,417,380.2900000000001
BFD,tres_particao,1000,6,422,381,1.107612,625,380.2900000000001
NF,tres_particao,1000,7,469,380,1.234211,11,379.6699999999995
FF,tres_particao,1000,7,428,380,1.126316,328,379.6699999999995
BF,tres_particao,1000,7,429,380,1.128947,544,379.6699999999995
FFD,tres_particao,1000,7,418,380,1.100000,412,379.6699999999995
BFD,tres_particao,1000,7,418,380,1.100000,704,379.6699999999995
NF,tres_particao,1000,8,470,380,1.236842,10,379.8999999999993
FF,tres_particao,1000,8,427,380,1.123684,370,379.8999999999993
BF,tres_particao,1000,8,427,380,1.123684,529,379.8999999999993
FFD,tres_particao,1000,8,420,380,1.105263,427,379.8999999999993
BFD,tres_particao,1000,8,420,380,1.105263,719,379.8999999999993
NF,tres_particao,1000,9,472,381,1.238845,10,380.2899999999999
FF,tres_particao,1000,9,432,381,1.133858,372,380.2899999999999
BF,tres_particao,1000,9,429,381,1.125984,556,380.2899999999999
FFD,tres_particao,1000,9,421,381,1.104987,426,380.2899999999999
BFD,tres_particao,1000,9,421,381,1.104987,653,380.2899999999999
NF,tres_particao,16000,0,7510,6083,1.234588,126,6082.360000000023
FF,tres_particao,16000,0,6885,6083,1.131843,81337,6082.360000000023
BF,tres_particao,16000,0,6885,6083,1.131843,169614,6082.360000000023
FFD,tres_particao,16000,0,6724,6083,1.105376,143818,6082.360000000023
BFD,tres_particao,16000,0,6724,6083,1.105376,161165,6082.360000000023
NF,tres_particao,16000,1,7500,6074,1.234771,133,6073.559999999971
FF,tres_particao,16000,1,6866,6074,1.130392,138722,6073.559999999971
BF,tres_particao,16000,1,6868,6074,1.130721,342000,6073.559999999971
FFD,tres_particao,16000,1,6713,6074,1.105203,149029,6073.559999999971
BFD,tres_particao,16000,1,6713,6074,1.105203,184472,6073.559999999971
NF,tres_particao,16000,2,7508,6068,1.237310,148,6067.520000000006
FF,tres_particao,16000,2,6858,6068,1.130191,130863,6067.520000000006
BF,tres_particao,16000,2,6859,6068,1.130356,198624,6067.520000000006
FFD,tres_particao,16000,2,6709,6068,1.105636,112664,6067.520000000006
BFD,tres_particao,16000,2,6709,6068,1.105636,189007,6067.520000000006
NF,tres_particao,16000,3,7517,6090,1.234319,119,6089.369999999999
FF,tres_particao,16000,3,6891,6090,1.131527,83327,6089.369999999999
BF,tres_particao,16000,3,6892,6090,1.131691,127316,6089.369999999999
FFD,tres_particao,16000,3,6727,6090,1.104598,109322,6089.369999999999
BFD,tres_particao,16000,3,6727,6090,1.104598,234101,6089.369999999999
NF,tres_particao,16000,4,7501,6073,1.235139,215,6072.48000000004
FF,tres_particao,16000,4,6865,6073,1.130413,153323,6072.48000000004
BF,tres_particao,16000,4,6865,6073,1.130413,243778,6072.48000000004
FFD,tres_particao,16000,4,6717,6073,1.106043,216454,6072.48000000004
BFD,tres_particao,16000,4,6717,6073,1.106043,263869,6072.48000000004
NF,tres_particao,16000,5,7519,6095,1.233634,182,6094.460000000003
FF,tres_particao,16000,5,6894,6095,1.131091,113738,6094.460000000003
BF,tres_particao,16000,5,6891,6095,1.130599,198143,6094.460000000003
FFD,tres_particao,16000,5,6734,6095,1.104840,120851,6094.460000000003
BFD,tres_particao,16000,5,6734,6095,1.104840,184912,6094.460000000003
NF,tres_particao,16000,6,7498,6075,1.234239,136,6074.600000000012
FF,tres_particao,16000,6,6875,6075,1.131687,88638,6074.600000000012
BF,tres_particao,16000,6,6877,6075,1.132016,185574,6074.600000000012
FFD,tres_particao,16000,6,6718,6075,1.105844,95188,6074.600000000012
BFD,tres_particao,16000,6,6718,6075,1.105844,138539,6074.600000000012
NF,tres_particao,16000,7,7523,6085,1.236319,140,6084.309999999998
FF,tres_particao,16000,7,6889,6085,1.132128,80152,6084.309999999998
BF,tres_particao,16000,7,6886,6085,1.131635,144379,6084.309999999998
FFD,tres_particao,16000,7,6720,6085,1.104355,84416,6084.309999999998
BFD,tres_particao,16000,7,6720,6085,1.104355,116995,6084.309999999998
NF,tres_particao,16000,8,7545,6103,1.236277,95,6102.5499999999765
FF,tres_particao,16000,8,6907,6103,1.131738,62821,6102.5499999999765
BF,tres_particao,16000,8,6905,6103,1.131411,99746,6102.5499999999765
FFD,tres_particao,16000,8,6757,6103,1.107160,61896,6102.5499999999765
BFD,tres_particao,16000,8,6757,6103,1.107160,119486,6102.5499999999765
NF,tres_particao,16000,9,7521,6087,1.235584,925,6086.670000000015
FF,tres_particao,16000,9,6882,6087,1.130606,69314,6086.670000000015
BF,tres_particao,16000,9,6880,6087,1.130278,172883,6086.670000000015
FFD,tres_particao,16000,9,6732,6087,1.105964,96791,6086.670000000015
BFD,tres_particao,16000,9,6732,6087,1.105964,166355,6086.670000000015
NF,tres_particao,2000,0,942,763,1.234600,19,762.7600000000003
FF,tres_particao,2000,0,864,763,1.132372,1382,762.7600000000003
BF,tres_particao,2000,0,864,763,1.132372,2207,762.7600000000003
FFD,tres_particao,2000,0,844,763,1.106160,1528,762.7600000000003
BFD,tres_particao,2000,0,844,763,1.106160,2403,762.7600000000003
NF,tres_particao,2000,1,938,759,1.235837,19,758.2999999999984
FF,tres_particao,2000,1,861,759,1.134387,1409,758.2999999999984
BF,tres_particao,2000,1,860,759,1.133070,2050,758.2999999999984
FFD,tres_particao,2000,1,841,759,1.108037,1608,758.2999999999984
BFD,tres_particao,2000,1,841,759,1.108037,2168,758.2999999999984
NF,tres_particao,2000,2,938,761,1.232589,18,760.1099999999997
FF,tres_particao,2000,2,861,761,1.131406,1373,760.1099999999997
BF,tres_particao,2000,2,862,761,1.132720,2154,760.1099999999997
FFD,tres_particao,2000,2,840,761,1.103811,1543,760.1099999999997
BFD,tres_particao,2000,2,840,761,1.103811,2424,760.1099999999997
NF,tres_particao,2000,3,949,762,1.245407,16,761.6199999999985
FF,tres_particao,2000,3,865,762,1.135171,1317,761.6199999999985
BF,tres_particao,2000,3,864,762,1.133858,2183,761.6199999999985
FFD,tres_particao,2000,3,840,762,1.102362,1549,761.6199999999985
BFD,tres_particao,2000,3,840,762,1.102362,2355,761.6199999999985
NF,tres_particao,2000,4,943,766,1.231070,16,765.2200000000013
FF,tres_particao,2000,4,868,766,1.133159,1369,765.2200000000013
BF,tres_particao,2000,4,867,766,1.131854,2048,765.2200000000013
FFD,tres_particao,2000,4,845,766,1.103133,1483,765.2200000000013
BFD,tres_particao,2000,4,845,766,1.103133,2469,765.2200000000013
NF,tres_particao,2000,5,945,763,1.238532,30,762.42
FF,tres_particao,2000,5,862,763,1.129751,1370,762.42
