algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
NF,falkenauer_u120,4000,0,1439,1201,1.198168,17,1200.7600000000052
FF,falkenauer_u120,4000,0,1239,1201,1.031640,1116,1200.7600000000052
BF,falkenauer_u120,4000,0,1238,1201,1.030808,1866,1200.7600000000052
FFD,falkenauer_u120,4000,0,1219,1201,1.014988,1384,1200.7600000000052
BFD,falkenauer_u120,4000,0,1219,1201,1.014988,2425,1200.7600000000052
NF,falkenauer_u120,4000,1,1437,1201,1.196503,17,1200.500000000013
FF,falkenauer_u120,4000,1,1241,1201,1.033306,1154,1200.500000000013
BF,falkenauer_u120,4000,1,1239,1201,1.031640,1859,1200.500000000013
FFD,falkenauer_u120,4000,1,1219,1201,1.014988,1381,1200.500000000013
BFD,falkenauer_u120,4000,1,1219,1201,1.014988,2437,1200.500000000013
NF,falkenauer_u120,4000,2,1434,1203,1.192020,17,1202.3300000000115
FF,falkenauer_u120,4000,2,1243,1203,1.033250,1093,1202.3300000000115
BF,falkenauer_u120,4000,2,1240,1203,1.030756,1868,1202.3300000000115
FFD,falkenauer_u120,4000,2,1219,1203,1.013300,1403,1202.3300000000115
BFD,falkenauer_u120,4000,2,1219,1203,1.013300,2413,1202.3300000000115
NF,falkenauer_u120,4000,3,1424,1192,1.194631,17,1191.0600000000068
FF,falkenauer_u120,4000,3,1230,1192,1.031879,1125,1191.0600000000068
BF,falkenauer_u120,4000,3,1228,1192,1.030201,1827,1191.0600000000068
FFD,falkenauer_u120,4000,3,1208,1192,1.013423,1369,1191.0600000000068
BFD,falkenauer_u120,4000,3,1208,1192,1.013423,2417,1191.0600000000068
NF,falkenauer_u120,4000,4,1439,1201,1.198168,17,1200.640000000012
FF,falkenauer_u120,4000,4,1239,1201,1.031640,1100,1200.640000000012
BF,falkenauer_u120,4000,4,1240,1201,1.032473,1875,1200.640000000012
FFD,falkenauer_u120,4000,4,1218,1201,1.014155,1350,1200.640000000012
BFD,falkenauer_u120,4000,4,1218,1201,1.014155,2403,1200.640000000012
NF,falkenauer_u120,4000,5,1439,1203,1.196176,17,1202.5900000000088
FF,falkenauer_u120,4000,5,1242,1203,1.032419,1145,1202.5900000000088
BF,falkenauer_u120,4000,5,1239,1203,1.029925,1853,1202.5900000000088
FFD,falkenauer_u120,4000,5,1221,1203,1.014963,1402,1202.5900000000088
BFD,falkenauer_u120,4000,5,1221,1203,1.014963,2385,1202.5900000000088
NF,falkenauer_u120,4000,6,1428,1201,1.189009,17,1200.8400000000101
FF,falkenauer_u120,4000,6,1240,1201,1.032473,1094,1200.8400000000101
BF,falkenauer_u120,4000,6,1239,1201,1.031640,1859,1200.8400000000101
FFD,falkenauer_u120,4000,6,1219,1201,1.014988,1411,1200.8400000000101
BFD,falkenauer_u120,4000,6,1219,1201,1.014988,2468,1200.8400000000101
NF,falkenauer_u120,4000,7,1427,1187,1.202190,17,1186.9200000000124
FF,falkenauer_u120,4000,7,1226,1187,1.032856,1101,1186.9200000000124
BF,falkenauer_u120,4000,7,1226,1187,1.032856,1840,1186.9200000000124
FFD,falkenauer_u120,4000,7,1205,1187,1.015164,1310,1186.9200000000124
BFD,falkenauer_u120,4000,7,1205,1187,1.015164,2363,1186.9200000000124
NF,falkenauer_u120,4000,8,1427,1192,1.197148,17,1191.5200000000075
FF,falkenauer_u120,4000,8,1229,1192,1.031040,1148,1191.5200000000075
BF,falkenauer_u120,4000,8,1228,1192,1.030201,1852,1191.5200000000075
FFD,falkenauer_u120,4000,8,1209,1192,1.014262,1372,1191.5200000000075
BFD,falkenauer_u120,4000,8,1209,1192,1.014262,2413,1191.5200000000075
NF,falkenauer_u120,4000,9,1458,1218,1.197044,16,1217.7000000000105
FF,falkenauer_u120,4000,9,1257,1218,1.032020,1120,1217.7000000000105
BF,falkenauer_u120,4000,9,1257,1218,1.032020,1917,1217.7000000000105
FFD,falkenauer_u120,4000,9,1237,1218,1.015599,1308,1217.7000000000105
BFD,falkenauer_u120,4000,9,1237,1218,1.015599,2471,1217.7000000000105
NF,falkenauer_u120,8000,0,2898,2420,1.197521,34,2419.280000000013
FF,falkenauer_u120,8000,0,2498,2420,1.032231,4272,2419.280000000013
BF,falkenauer_u120,8000,0,2494,2420,1.030579,7324,2419.280000000013
FFD,falkenauer_u120,8000,0,2456,2420,1.014876,5226,2419.280000000013
BFD,falkenauer_u120,8000,0,2456,2420,1.014876,9538,2419.280000000013
NF,falkenauer_u120,8000,1,2857,2393,1.193899,34,2392.7500000000055
FF,falkenauer_u120,8000,1,2469,2393,1.031759,4224,2392.7500000000055
BF,falkenauer_u120,8000,1,2469,2393,1.031759,7241,2392.7500000000055
FFD,falkenauer_u120,8000,1,2428,2393,1.014626,5317,2392.7500000000055
BFD,falkenauer_u120,8000,1,2428,2393,1.014626,9397,2392.7500000000055
NF,falkenauer_u120,8000,2,2887,2410,1.197925,34,2409.0800000000177
FF,falkenauer_u120,8000,2,2486,2410,1.031535,4258,2409.0800000000177
BF,falkenauer_u120,8000,2,2481,2410,1.029461,7355,2409.0800000000177
FFD,falkenauer_u120,8000,2,2444,2410,1.014108,5262,2409.0800000000177
BFD,falkenauer_u120,8000,2,2444,2410,1.014108,9522,2409.0800000000177
NF,falkenauer_u120,8000,3,2863,2389,1.198409,35,2388.480000000032
FF,falkenauer_u120,8000,3,2467,2389,1.032650,4216,2388.480000000032
BF,falkenauer_u120,8000,3,2462,2389,1.030557,7220,2388.480000000032
FFD,falkenauer_u120,8000,3,2422,2389,1.013813,5249,2388.480000000032
BFD,falkenauer_u120,8000,3,2422,2389,1.013813,9343,2388.480000000032
NF,falkenauer_u120,8000,4,2867,2396,1.196578,35,2395.4000000000156
FF,falkenauer_u120,8000,4,2470,2396,1.030885,4224,2395.4000000000156
BF,falkenauer_u120,8000,4,2469,2396,1.030467,7221,2395.4000000000156
FFD,falkenauer_u120,8000,4,2429,2396,1.013773,5265,2395.4000000000156
BFD,falkenauer_u120,8000,4,2429,2396,1.013773,9414,2395.4000000000156
NF,falkenauer_u120,8000,5,2869,2390,1.200418,34,2389.2300000000237
FF,falkenauer_u120,8000,5,2471,2390,1.033891,4229,2389.2300000000237
BF,falkenauer_u120,8000,5,2465,2390,1.031381,7222,2389.2300000000237
FFD,falkenauer_u120,8000,5,2425,2390,1.014644,5353,2389.2300000000237
BFD,falkenauer_u120,8000,5,2425,2390,1.014644,9440,2389.2300000000237
NF,falkenauer_u120,8000,6,2862,2392,1.196488,34,2391.450000000019
FF,falkenauer_u120,8000,6,2464,2392,1.030100,4229,2391.450000000019
BF,falkenauer_u120,8000,6,2465,2392,1.030518,7205,2391.450000000019
FFD,falkenauer_u120,8000,6,2425,2392,1.013796,5256,2391.450000000019
BFD,falkenauer_u120,8000,6,2425,2392,1.013796,9388,2391.450000000019
NF,falkenauer_u120,8000,7,2861,2389,1.197572,34,2388.100000000017
FF,falkenauer_u120,8000,7,2462,2389,1.030557,4211,2388.100000000017
BF,falkenauer_u120,8000,7,2458,2389,1.028882,7209,2388.100000000017
FFD,falkenauer_u120,8000,7,2423,2389,1.014232,5198,2388.100000000017
BFD,falkenauer_u120,8000,7,2423,2389,1.014232,9423,2388.100000000017
NF,falkenauer_u120,8000,8,2884,2409,1.197177,35,2408.4100000000212
FF,falkenauer_u120,8000,8,2482,2409,1.030303,4242,2408.4100000000212
BF,falkenauer_u120,8000,8,2480,2409,1.029473,7251,2408.4100000000212
FFD,falkenauer_u120,8000,8,2444,2409,1.014529,5092,2408.4100000000212
BFD,falkenauer_u120,8000,8,2444,2409,1.014529,9483,2408.4100000000212
NF,falkenauer_u120,8000,9,2857,2386,1.197402,33,2385.6600000000194
FF,falkenauer_u120,8000,9,2463,2386,1.032272,4212,2385.6600000000194
BF,falkenauer_u120,8000,9,2461,2386,1.031433,7265,2385.6600000000194
FFD,falkenauer_u120,8000,9,2421,2386,1.014669,5490,2385.6600000000194
BFD,falkenauer_u120,8000,9,2421,2386,1.014669,9418,2385.6600000000194
NF,falkenauer_u120,16000,0,5750,4802,1.197418,96,4801.6999999998625
FF,falkenauer_u120,16000,0,4955,4802,1.031862,16760,4801.6999999998625
BF,falkenauer_u120,16000,0,4947,4802,1.030196,29181,4801.6999999998625
FFD,falkenauer_u120,16000,0,4872,4802,1.014577,20583,4801.6999999998625
BFD,falkenauer_u120,16000,0,4872,4802,1.014577,37502,4801.6999999998625
NF,falkenauer_u120,16000,1,5757,4813,1.196135,83,4812.1099999998805
FF,falkenauer_u120,16000,1,4963,4813,1.031166,16744,4812.1099999998805
BF,falkenauer_u120,16000,1,4961,4813,1.030750,28988,4812.1099999998805
FFD,falkenauer_u120,16000,1,4881,4813,1.014128,20453,4812.1099999998805
BFD,falkenauer_u120,16000,1,4881,4813,1.014128,37640,4812.1099999998805
NF,falkenauer_u120,16000,2,5716,4781,1.195566,86,4780.809999999895
FF,falkenauer_u120,16000,2,4933,4781,1.031793,16650,4780.809999999895
BF,falkenauer_u120,16000,2,4931,4781,1.031374,28978,4780.809999999895
FFD,falkenauer_u120,16000,2,4850,4781,1.014432,20215,4780.809999999895
BFD,falkenauer_u120,16000,2,4850,4781,1.014432,37381,4780.809999999895
NF,falkenauer_u120,16000,3,5751,4802,1.197626,82,4801.139999999885
FF,falkenauer_u120,16000,3,4952,4802,1.031237,16751,4801.139999999885
BF,falkenauer_u120,16000,3,4946,4802,1.029988,28994,4801.139999999885
FFD,falkenauer_u120,16000,3,4870,4802,1.014161,21023,4801.139999999885
BFD,falkenauer_u120,16000,3,4870,4802,1.014161,37532,4801.139999999885
NF,falkenauer_u120,16000,4,5711,4782,1.194270,83,4781.999999999847
FF,falkenauer_u120,16000,4,4933,4782,1.031577,16603,4781.999999999847
BF,falkenauer_u120,16000,4,4933,4782,1.031577,29450,4781.999999999847
FFD,falkenauer_u120,16000,4,4852,4782,1.014638,20563,4781.999999999847
BFD,falkenauer_u120,16000,4,4852,4782,1.014638,37408,4781.999999999847
NF,falkenauer_u120,16000,5,5777,4817,1.199294,86,4816.619999999899
FF,falkenauer_u120,16000,5,4968,4817,1.031347,16773,4816.619999999899
BF,falkenauer_u120,16000,5,4963,4817,1.030309,29050,4816.619999999899
FFD,falkenauer_u120,16000,5,4886,4817,1.014324,20136,4816.619999999899
BFD,falkenauer_u120,16000,5,4886,4817,1.014324,37625,4816.619999999899
NF,falkenauer_u120,16000,6,5733,4794,1.195870,84,4793.489999999897
FF,falkenauer_u120,16000,6,4945,4794,1.031498,16679,4793.489999999897
BF,falkenauer_u120,16000,6,4939,4794,1.030246,28777,4793.489999999897
FFD,falkenauer_u120,16000,6,4862,4794,1.014184,20150,4793.489999999897
BFD,falkenauer_u120,16000,6,4862,4794,1.014184,37571,4793.489999999897
NF,falkenauer_u120,16000,7,5780,4812,1.201164,90,4811.779999999877
FF,falkenauer_u120,16000,7,4963,4812,1.031380,16777,4811.779999999877
BF,falkenauer_u120,16000,7,4959,4812,1.030549,29003,4811.779999999877
FFD,falkenauer_u120,16000,7,4882,4812,1.014547,20328,4811.779999999877
BFD,falkenauer_u120,16000,7,4882,4812,1.014547,37725,4811.779999999877
NF,falkenauer_u120,16000,8,5780,4815,1.200415,84,4814.419999999904
FF,falkenauer_u120,16000,8,4966,4815,1.031360,16894,4814.419999999904
BF,falkenauer_u120,16000,8,4965,4815,1.031153,29089,4814.419999999904
FFD,falkenauer_u120,16000,8,4885,4815,1.014538,20217,4814.419999999904
BFD,falkenauer_u120,16000,8,4885,4815,1.014538,37715,4814.419999999904
NF,falkenauer_u120,16000,9,5785,4818,1.200706,85,4817.849999999859
FF,falkenauer_u120,16000,9,4971,4818,1.031756,16808,4817.849999999859
BF,falkenauer_u120,16000,9,4967,4818,1.030926,29130,4817.849999999859
FFD,falkenauer_u120,16000,9,4889,4818,1.014736,20258,4817.849999999859
BFD,falkenauer_u120,16000,9,4889,4818,1.014736,37791,4817.849999999859
